acceleration_in_x,acceleration_in_y,acceleration_in_z
-19,-17,1002
-15,-14,999
-15,-14,995
-15,-15,998
-15,-15,1000
-17,-15,1003
-17,-14,997
-16,-14,999
-15,-14,999
-18,-15,1000
-17,-14,1001
-16,-14,1002
-16,-13,1000
-16,-12,1000
-15,-15,998
-16,-14,999
-16,-13,1000
-13,-14,1002
-14,-14,999
-15,-13,1000
-15,-12,999
-16,-12,999
-17,-15,1001
-15,-13,1000
-16,-13,1000
-16,-14,1002
-16,-15,1000
-15,-15,999
-16,-13,1001
-15,-14,999
-16,-15,1004
-15,-15,1001
-13,-14,1002
-14,-15,1000
-16,-14,1002
-17,-12,1003
-15,-13,1001
-15,-16,998
-15,-15,1001
-16,-14,998
-17,-13,1001
-16,-16,1000
-16,-15,1000
-17,-14,1001
-16,-13,1000
-15,-15,1000
-16,-14,1000
-15,-15,1002
-15,-12,1004
-15,-14,1001
-15,-14,998
-16,-15,1000
-16,-15,1000
-15,-14,1003
-14,-15,1000
-15,-13,996
-16,-14,1003
-14,-16,1000
-18,-14,1000
-16,-14,1002
-16,-16,1004
-16,-15,999
-18,-14,1002
-15,-16,998
-16,-14,999
-13,-13,1002
-16,-14,1000
-16,-16,1002
-15,-13,1002
-15,-13,1000
-15,-15,1000
-14,-13,1001
-14,-15,1001
-18,-14,1000
-15,-15,1002
-16,-14,998
-15,-14,997
-15,-12,1001
-15,-15,997
-17,-15,1002
-15,-14,1001
-17,-14,1002
-18,-15,1001
-14,-13,1001
-15,-17,1002
-15,-15,999
-15,-13,999
-17,-15,1003
-16,-15,1002
-17,-15,1000
-15,-14,1002
-18,-13,1000
-16,-14,1000
-15,-13,998
-16,-13,1002
-16,-13,1001
-17,-14,1004
-16,-12,1001
-18,-13,1002
-16,-14,1001
-16,-13,1001
-16,-14,998
-16,-15,998
-17,-15,1000
-16,-13,1000
-16,-15,1000
-16,-14,1000
-15,-14,997
-14,-15,1004
-15,-15,1004
-14,-16,1000
-16,-14,1000
-17,-13,1001
-15,-12,1002
-15,-13,1001
-16,-13,999
-18,-15,1000
-15,-16,997
-15,-13,998
-16,-16,999
-16,-15,1001
-17,-14,1003
-15,-14,1000
-17,-14,996
-16,-15,1003
-16,-16,998
-15,-15,1002
-17,-12,1003
-15,-12,1000
-17,-17,1000
-16,-13,1000
-14,-15,1002
-15,-14,1001
-16,-15,1002
-17,-14,1000
-15,-15,998
-16,-14,999
-15,-13,1002
-17,-15,1000
-14,-14,1000
-16,-15,1000
-14,-15,1000
-17,-15,1002
-16,-15,1000
-16,-15,1000
-17,-13,1002
-15,-15,1000
-16,-15,1000
-16,-13,1002
-16,-13,1005
-15,-13,998
-17,-14,1001
-19,-14,1000
-17,-15,1002
-14,-16,1001
-14,-13,1003
-15,-15,1001
-16,-13,1001
-15,-14,999
-19,-14,1002
-16,-13,1003
-16,-13,1002
-17,-13,1004
-18,-13,1000
-16,-14,1000
-14,-16,1003
-15,-14,1000
-15,-14,1001
-16,-11,997
-16,-13,1002
-14,-13,1000
-18,-13,1002
-16,-15,1000
-15,-17,1003
-14,-16,997
-14,-13,1001
-17,-14,1001
-17,-15,1003
-18,-15,1000
-15,-13,1000
-15,-14,1000
-14,-14,1003
-16,-15,999
-13,-15,1002
-16,-13,999
-15,-14,1000
-17,-13,1001
-15,-15,1000
-15,-15,1001
-15,-15,1002
-16,-17,1001
